 A VSTC VWat E_backup_full E_backup_repr E_loss_stor_full E_loss_stor_repr E_curt_full E_curt_repr E_sol_full E_sol_repr t_repr t_comp E_demand_full E_demand_repr E_net_loss_full E_net_loss_repr E_net_pump_full E_net_pump_repr
36 25000.0 50000.0 125000.0 183519555.4389378 191382293.6073171 341589.3353890057 381630.40188660304 0.0 0.0 2712626.0920522097 0.0 0.7596340000000055 0.08938599999999042 185106266.02524912 190191895.62638396 784326.1703612636 808767.5791386857 668073.2755337362 637516.2498870784
37 25000.0 100000.0 125000.0 183568746.7476093 191432103.06614655 390727.97137751937 431271.2087721279 0.0 0.0 2712626.0920522097 0.0 0.7801939999999377 0.0893809999999462 185106266.02524912 190191895.62638396 784378.8430446517 808936.2310416354 668057.9775957649 637595.9419584224
38 25000.0 150000.0 125000.0 183609948.98044983 191473824.3907818 431886.25659332384 472851.2674093842 0.0 0.0 2712626.0920522097 0.0 0.7795130000000086 0.09318400000000793 185106266.02524912 190191895.62638396 784422.79066827 809077.4969970796 668045.0025455478 637662.6935124279
39 50000.0 50000.0 125000.0 180804098.1738692 191382293.6073171 341668.1405009741 381630.40188660304 0.0 0.0 5425252.18410458 0.0 0.758119000000022 0.09179299999999557 185106266.02524912 190191895.62638396 781416.1922331268 808767.5791386857 668919.2904978546 637516.2498870784
40 50000.0 100000.0 125000.0 180853283.00316557 191432103.06614655 390800.35527868354 431271.2087721279 0.0 0.0 5425252.18410458 0.0 0.8902289999999766 0.09187500000001592 185106266.02524912 190191895.62638396 781468.8067511183 808936.2310416354 668904.0001639281 637595.9419584224
41 50000.0 150000.0 125000.0 180894471.8214101 191473824.3907818 431946.5482809678 472851.2674093842 0.0 0.0 5425252.18410458 0.0 0.768351999999993 0.0887339999999881 185106266.02524912 190191895.62638396 781511.4319938689 809077.4969970796 668890.8937022232 637662.6935124279
42 75000.0 50000.0 125000.0 178088892.58035254 191382293.6073171 341992.6011951269 381630.40188660304 0.0 0.0 8137878.27615697 0.0 0.745001000000002 0.0906880000000001 185106266.02524912 190191895.62638396 778512.2300744205 808767.5791386857 669764.6294071174 637516.2498870784
43 75000.0 100000.0 125000.0 178138072.39983803 191432103.06614655 391119.4901581247 431271.2087721279 0.0 0.0 8137878.27615697 0.0 0.759760999999969 0.08893799999998464 185106266.02524912 190191895.62638396 778565.1605967846 808936.2310416354 669749.2161143684 637595.9419584224
44 75000.0 150000.0 125000.0 178179234.05783454 191473824.3907818 432241.6291804693 472851.2674093842 0.0 0.0 8137878.27615697 0.0 0.7539869999999951 0.08962199999996301 185106266.02524912 190191895.62638396 778604.6795722421 809077.4969970796 669735.5282641082 637662.6935124279
45 100000.0 50000.0 125000.0 175374510.7318785 191382293.6073171 343141.69042564876 381630.40188660304 0.0 0.0 10850504.368211022 0.0 0.757507999999973 0.08929599999999027 185106266.02524912 190191895.62638396 775607.3844216078 808767.5791386857 670613.8525700375 637516.2498870784
46 100000.0 100000.0 125000.0 175423684.93753442 191432103.06614655 392262.6776971153 431271.2087721279 0.0 0.0 10850504.368211022 0.0 0.7600519999999165 0.09070299999996223 185106266.02524912 190191895.62638396 775660.6028057769 808936.2310416354 670598.3317951072 637595.9419584224
47 100000.0 150000.0 125000.0 175464770.68507183 191473824.3907818 433313.94357002794 472851.2674093842 0.0 0.0 10850504.368211022 0.0 0.745110000000011 0.08911399999999503 185106266.02524912 190191895.62638396 775695.0844713206 809077.4969970796 670580.9848847183 637662.6935124279
