;0;1;2;3;4;5;6;7;8;9
2014-01-02 19:45:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 20:00:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 20:15:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 20:30:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 20:45:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 21:00:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 21:15:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 21:30:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 21:45:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 22:00:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 22:15:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 22:30:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 22:45:00;294.15;294.15;294.15;291.543695736;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 23:00:00;294.15;294.15;294.15;291.716905792;294.15;294.15;294.15;291.15;294.15;294.15
2014-01-02 23:15:00;294.15;294.15;294.15;291.660490593;294.15;291.479012315;294.15;291.263132378;294.15;294.15
2014-01-02 23:30:00;294.15;294.15;294.15;291.635822788;294.15;291.675620846;294.15;291.224250803;294.15;294.15
2014-01-02 23:45:00;291.611571717;294.15;294.15;291.611347165;294.15;291.627446524;294.15;291.202467321;294.15;291.668500272
2014-01-03 00:00:00;291.790466489;291.675014239;294.15;291.582106024;291.705212372;291.597185608;291.777711825;291.174470219;294.15;291.84192872
2014-01-03 00:15:00;291.731149279;291.842123823;294.15;291.548975749;291.869795335;291.561225354;291.935246657;291.15;294.15;291.782853147
2014-01-03 00:30:00;291.695425681;291.78362278;294.15;291.517500029;291.811701946;291.527327206;291.877394539;291.15;294.15;291.746853537
2014-01-03 00:45:00;291.659233963;291.747567346;294.15;291.487082764;291.775733889;291.494673167;291.841017881;291.15;294.15;291.710436999
2014-01-03 01:00:00;291.624653852;291.711152407;291.600397254;291.45769595;291.739388224;291.46323786;291.804338169;291.15;291.931246254;291.675631034
2014-01-03 01:15:00;291.591384709;291.676342613;291.774677793;291.429265961;291.704606274;291.432931165;291.7692293;291.15;292.074455731;291.642139562
2014-01-03 01:30:00;291.559352006;291.64284765;291.715876896;291.401729159;291.671103808;291.403675979;291.735412093;291.15;292.017590715;291.609887441
2014-01-03 01:45:00;291.528468395;291.610591866;291.680209234;291.37502635;291.638808249;291.375400554;291.702812486;291.15;291.980772472;291.578787195
2014-01-03 02:00:00;291.498654934;291.579487846;291.644123201;291.349102871;291.607635244;291.348038678;291.671345313;291.15;291.9437554;291.548759717
2014-01-03 02:15:00;291.468222654;291.547840578;291.608035108;291.322292278;291.575892567;291.319913269;291.639317553;291.15;291.906659734;291.518115895
2014-01-03 02:30:00;291.437090208;291.515562981;291.571633966;291.294533963;291.543495706;291.290953925;291.606643961;291.15;291.869207175;291.486774244
2014-01-03 02:45:00;291.407389046;291.484781233;291.53703795;291.267978489;291.512573199;291.263302182;291.575452401;291.15;291.833518074;291.456866086
2014-01-03 03:00:00;291.381114823;291.45748613;291.506212362;291.244639121;291.485118007;291.238962999;291.547735213;291.15;291.801562272;291.430386957
2014-01-03 03:15:00;291.357469916;291.432875569;291.478333269;291.223734468;291.460330018;291.217147328;291.522691712;291.15;291.772519773;291.406539123
2014-01-03 03:30:00;291.33441287;291.408903965;291.451334827;291.203238033;291.436165477;291.195821624;291.498277613;291.15;291.744328361;291.383281024
2014-01-03 03:45:00;291.312079212;291.385703036;291.425330102;291.183299131;291.412757778;291.175128704;291.474625826;291.15;291.717104428;291.360748092
2014-01-03 04:00:00;291.290409297;291.363209624;291.40023875;291.163870823;291.390045306;291.15501565;291.451674284;291.15;291.690770682;291.338880588
2014-01-03 04:15:00;291.269364847;291.341382213;291.37600342;291.15;291.367987957;291.15;291.429382474;291.15;291.665272568;291.317640153
