;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
2014-01-01 16:15:00;291.269751075;291.129203655;291.25568808;291.710997031;291.682611648;291.564239958;291.437890154;291.682611648;291.49172302;291.15;291.269751075;291.019944961;291.554598061;291.20017833;290.945227026;291.393464475;291.710997031;291.437890154;291.426756739;291.653747115;291.019944961;290.945227026;291.220346975;291.019944961;291.653747115;291.164874153;291.20017833;291.019944961;291.129203655;290.945227026
2014-01-01 16:30:00;291.250707047;291.15;291.236824745;291.690047599;291.661805626;291.543992424;291.418900215;291.661805626;291.472573008;291.15;291.250707047;291.001811905;291.5344388;291.182111261;290.927354371;291.374032027;291.690047599;291.418184303;291.407180508;291.633082815;291.001811905;290.927354371;291.201624555;291.001811905;291.633082815;291.146221287;291.181395349;291.001811905;291.110680766;290.927354371
2014-01-01 16:45:00;291.231586723;291.15;291.217885035;291.669063412;291.64096096;291.523692394;291.399387142;291.64096096;291.452906484;291.15;291.231586723;291.15;291.514230547;291.16350636;291.15;291.354534203;291.669063412;291.398414329;291.387541919;291.612376164;290.98358856;290.909387905;291.182823243;290.98358856;291.612376164;291.127485767;291.162531767;290.98358856;291.092073233;290.909387905
2014-01-01 17:00:00;291.213105757;291.15;291.198868589;291.648757919;291.62007541;291.503338404;291.380265408;291.62007541;291.433621567;291.15;291.213105757;291.15;291.493971508;291.15;291.15;291.33497009;291.648042007;291.379295292;291.367839901;291.591625135;290.965275285;290.891328128;291.163942794;290.965275285;291.591625135;291.108667626;291.143587524;290.965275285;291.073381175;290.891328128
2014-01-01 17:15:00;291.194090452;291.15;291.179774795;291.627952275;291.599862527;291.482928814;291.36171941;291.599146615;291.414899678;291.15;291.194090452;291.15;291.47365974;291.15;291.15;291.315338566;291.626980811;291.359651681;291.348073185;291.571543474;290.946872145;290.873175242;291.144982712;290.946872145;291.571543474;291.089766623;291.124562292;291.15;291.054604433;290.873175242
2014-01-01 17:30:00;291.175473306;291.15;291.160603022;291.607545582;291.579144178;291.463177938;291.343749708;291.578172304;291.396741745;291.15;291.175473306;291.15;291.453293367;291.15;291.15;291.295638519;291.60587736;291.340402659;291.328956435;291.550953413;290.928379141;290.85492937;291.125942471;290.928379141;291.550953413;291.070782468;291.105455703;291.15;291.035742795;290.85492937
2014-01-01 17:45:00;291.157442136;291.15;291.141352671;291.587718784;291.558823983;291.442909423;291.326313433;291.557150345;291.379106021;291.15;291.157442136;291.15;291.432870627;291.15;291.15;291.276584813;291.58472934;291.321733504;291.3093134;291.53076059;290.909796262;290.836590624;291.106821571;290.909796262;291.53076059;291.051714883;291.0862674;291.15;291.016796054;290.836590624
2014-01-01 18:00:00;291.15;291.15;291.15;291.568472006;291.539083906;291.423037953;291.309360133;291.536078749;291.361943286;291.15;291.15;291.15;291.412389875;291.15;291.15;291.257001867;291.563534592;291.303644704;291.290056782;291.511147429;290.891123507;290.818159112;291.15;291.15;291.511147429;291.032563608;291.066997054;291.15;290.99776402;290.818159112
2014-01-01 18:15:00;291.15;291.15;291.15;291.549762672;291.519924208;291.403747864;291.292840719;291.514955662;291.345205626;291.15;291.15;291.15;291.391849585;291.15;291.15;291.237807367;291.542291104;291.286093095;291.271370931;291.492114259;290.87236088;290.799634946;291.15;291.15;291.492114259;291.013328411;291.15;291.15;291.15;290.799634946
2014-01-01 18:30:00;291.15;291.15;291.15;291.531540767;291.501302228;291.385039596;291.276709496;291.493779356;291.328848429;291.15;291.15;291.15;291.371964248;291.15;291.15;291.219186627;291.520997002;291.269027899;291.253256776;291.473618387;291.15;290.78101824;291.15;291.15;291.473618387;290.994009079;291.15;291.15;291.15;291.15
2014-01-01 18:45:00;291.15;291.15;291.15;291.513757634;291.483167827;291.366870144;291.260924434;291.472548223;291.312830655;291.15;291.15;291.15;291.351557684;291.15;291.15;291.201140533;291.49965054;291.252399716;291.235671886;291.455609626;291.15;290.762309113;291.15;291.15;291.455609626;290.974605425;291.15;291.15;291.15;291.15
2014-01-01 19:00:00;291.15;291.15;291.15;291.496367971;291.465472221;291.349188925;291.245447008;291.451260764;291.297114683;291.15;291.15;291.15;291.331544661;291.15;291.15;291.183626377;291.478966004;291.23616256;291.218566242;291.438039141;291.15;291.15;291.15;291.15;291.438039141;291.15;291.15;291.15;291.15;291.15
2014-01-01 19:15:00;291.15;291.15;291.15;291.479330099;291.448169991;291.331946726;291.230241948;291.430631493;291.281666064;291.15;291.15;291.15;291.312109801;291.15;291.15;291.166593825;291.457767557;291.220274134;291.201891155;291.420861469;291.15;291.15;291.15;291.15;291.420861469;291.15;291.15;291.15;291.15;291.15
2014-01-01 19:30:00;291.15;291.15;291.15;291.462605802;291.431219353;291.315097732;291.21527698;291.409485224;291.266453269;291.15;291.15;291.15;291.293253863;291.15;291.15;291.15;291.436975291;291.204695674;291.185601299;291.404034785;291.15;291.15;291.15;291.15;291.404034785;291.15;291.15;291.15;291.15;291.15
2014-01-01 19:45:00;291.15;291.15;291.15;291.44616008;291.414581997;291.2985998;291.200522577;291.388746648;291.25144745;291.15;291.15;291.15;291.274934146;291.15;291.15;291.15;291.416774484;291.189391688;291.169654981;291.387520744;291.15;291.15;291.15;291.15;291.387520744;291.15;291.15;291.15;291.15;291.15
2014-01-01 20:00:00;291.15;291.15;291.15;291.429960892;291.39822284;291.282414296;291.185951739;291.368601954;291.236622223;291.15;291.15;291.15;291.257100353;291.15;291.15;291.15;291.3971654;291.174329699;291.154013988;291.37128423;291.15;291.15;291.15;291.15;291.37128423;291.15;291.15;291.15;291.15;291.15
2014-01-01 20:15:00;291.15;291.15;291.15;291.413978915;291.382109765;291.266505849;291.17153978;291.349051391;291.221953459;291.15;291.15;291.15;291.239703531;291.15;291.15;291.15;291.378104605;291.159479999;291.15;291.3552931;291.15;291.15;291.15;291.15;291.3552931;291.15;291.15;291.15;291.15;291.15
2014-01-01 20:30:00;291.15;291.15;291.15;291.39818732;291.366213383;291.250842085;291.15726414;291.330051294;291.207419104;291.15;291.15;291.15;291.222698104;291.15;291.15;291.15;291.359541051;291.15;291.15;291.339517944;291.15;291.15;291.15;291.15;291.339517944;291.15;291.15;291.15;291.15;291.15
