;0_AExt [S, W, N, E];0_AFloor;0_AInt;0_ARoof;0_ATransparent [S, W, N, E];0_AWin [S, W, N, E];0_CExt;0_CFloor;0_CInt;0_CRoof;0_RExt;0_RExtRem;0_RFloor;0_RFloorRem;0_RInt;0_RRoof;0_RRoofRem;0_RWin;0_VAir;0_alphaExt;0_alphaFloor;0_alphaInt;0_alphaRad;0_alphaRoof;0_alphaWin;0_gWin;0_mSenFac;0_nExt;0_nFloor;0_nInt;0_nOrientations;0_nPorts;0_nRoof;0_ratioWinConRad
Koerweg_63_1588535;[75.161848778651617, 48.13578029982861, 76.525409674991607, 48.028615099897706];135.774032593;790.947784224;186.96910681900002;[18.790462194662904, 12.033945074957153, 19.131352418747902, 12.007153774974427];[18.790462194662904, 12.033945074957153, 19.131352418747902, 12.007153774974427];39055102.4845;47297060.1402;72525361.498;8288022.850039999;0.000135101271058;0.00576217504292;0.00033662903723;0.0099863117698;6.08356293968e-05;3.43152285794e-05;0.00737969289168;0.00225501652424;1017.76146187;2.7;1.7;2.0133603239;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_1A_1589348;[100.110157244733, 41.026245914492868, 107.02165602053081, 40.466488672423978];231.041881561;288.62454785200003;232.23413618900003;[21.483941658066218, 10.256561478623217, 26.755414005132703, 10.116622168105994];[21.483941658066218, 10.256561478623217, 26.755414005132703, 10.116622168105994];45479871.2079;80483738.7417;34848673.7794;10294544.698;0.000116016027461;0.00494817445296;0.00019782336243;0.00586855426623;0.000201494520206;2.76268069073e-05;0.00594130824691;0.00203647023059;1212.75518904;2.7;1.7;2.7;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_22_1589401;[59.239542112450081, 62.113823272305524, 58.828454932330473, 61.99092857025218];145.444694519;823.951526964;206.014954731;[14.80988552811252, 15.528455818076381, 14.707113733082618, 15.497732142563045];[14.80988552811252, 15.528455818076381, 14.707113733082618, 15.497732142563045];38160251.8269;50665847.7499;75390449.0899;9132292.92966;0.000138269370205;0.00589729695328;0.000314246470273;0.00932231886628;5.79889614156e-05;3.11428247824e-05;0.006697448689350001;0.00230789623344;1115.33372182;2.7;1.7;1.99391625716;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_10A_1587043;[37.0393679456798, 68.458909478178754, 36.933091030091489, 68.467833699711292];115.07996749899999;441.05913715099996;115.97966595;[9.2598419864199499, 17.114727369544688, 9.2332727575228724, 17.116958424927823];[9.2598419864199499, 17.114727369544688, 9.2332727575228724, 17.116958424927823];33232338.0779;40088255.7568;41174901.6184;5141181.5454;0.000158772878833;0.00677178765778;0.000397162797887;0.0117820837908;0.00011529486512799997;5.53190732633e-05;0.011896693935499998;0.00265012654999;688.838111629;2.7;1.7;2.1781653624;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_70_1588534;[74.644062256379186, 63.766604273066982, 73.85677553625456, 62.208657124815964];224.333122253;723.142343697;231.882479653;[18.661015564094797, 15.941651068266745, 18.46419388406364, 15.552164281203991];[18.661015564094797, 15.941651068266745, 18.46419388406364, 15.552164281203991];43250436.367;78146733.746;66789906.6435;10278956.3612;0.000121996317961;0.00520323852748;0.000203739338237;0.006044055403390001;6.80961921449e-05;2.76687037648e-05;0.00595031841396;0.00203627775478;1394.40811404;2.7;1.7;2.07956026442;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_53_1586938;[66.388414049257989, 70.47886909489803, 53.753884689546652, 70.701696660904247];162.52633667;911.4282111739999;229.45461877900001;[16.597103512314497, 17.619717273724508, 13.438471172386663, 17.675424165226062];[16.597103512314497, 17.619717273724508, 13.438471172386663, 17.675424165226062];41177821.8773;56616259.9213;83328463.222;10171333.4135;0.00012813679175900002;0.00546513454512;0.000281218926169;0.00834253603137;5.22852305054e-05;2.79614665066e-05;0.00601327877337;0.00213877027592;1186.19509219;2.7;1.7;1.98671798973;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_4_1587135;[54.992306923512523, 70.760353214744626, 50.594918899993161, 71.187805456179547];120.21146392799999;728.381240207;157.901202606;[13.748076730878131, 17.690088303686156, 12.64872972499829, 17.796951364044887];[13.748076730878131, 17.690088303686156, 12.64872972499829, 17.796951364044887];39005266.4958;41875819.1856;66982489.7108;6999492.04182;0.000135273886349;0.00576953722029;0.000380209011512;0.011279139072200002;6.66855622641e-05;4.06322911535e-05;0.00873821456572;0.00225789769871;921.620362144;2.7;1.7;2.03984316293;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_44_1588953;[67.362860364313107, 49.663603520293741, 67.410536719194766, 47.171464669681626];132.982242584;763.53743561;164.607049408;[16.840715091078277, 12.415900880073435, 16.852634179798692, 11.792866167420406];[16.840715091078277, 12.415900880073435, 16.852634179798692, 11.792866167420406];36495590.031;46324536.4741;69934988.7624;7296750.83754;0.000144576207221;0.0061662884925;0.00034369612802699986;0.010195961456;6.27920907185e-05;3.89769919383e-05;0.00838223267785;0.00241316557381;974.2175180280001;2.7;1.7;2.00333609653;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_51_4754001;[54.361865855885299, 56.048515394508648, 54.42609310662904, 55.735089030934006];104.53988266;429.65132870800005;127.521371988;[13.590466463971325, 14.012128848627162, 13.60652327665726, 13.933772257733501];[13.590466463971325, 14.012128848627162, 13.60652327665726, 13.933772257733501];34756455.6433;36416603.5492;40262572.4808;5652805.76501;0.00015181047345899998;0.006474835614550001;0.000437206171555;0.0129699956152;0.000119648713996;5.03122538422e-05;0.010819947802;0.0025339149181999995;770.936766069;2.7;1.7;2.21337339989;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_55_4752829;[92.27392334263422, 66.712924740539478, 90.75894847331692, 68.339948175516327];181.94170379599998;931.79846751;205.522939505;[23.068480835658555, 12.785381392046444, 22.68973711832923, 12.546139987028898];[23.068480835658555, 12.785381392046444, 22.68973711832923, 12.546139987028898];50122204.8198;63379628.2112;85703189.2621;9110482.73061;0.000105270588274;0.00448987305415;0.000251209485889;0.007452287141560002;5.21555940386e-05;3.1217379691e-05;0.00671348216347;0.00196550718938;1330.02207994;2.7;1.7;2.0413675336700003;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_73_1588430;[81.151989459421415, 31.616737330580161, 81.855217676883527, 30.575441383966442];124.95791626;448.19111558699996;143.69090756;[20.287997364855354, 4.2197411286841957, 20.463804419220882, 7.6438603459916106];[20.287997364855354, 4.2197411286841957, 20.463804419220882, 7.6438603459916106];35485682.4924;43529252.00399999;41950581.1866;6369573.80533;0.000148690785026;0.00634177845905;0.000365766997727;0.0108507076646;0.000114317688623;4.46506167072e-05;0.00960237924574;0.0026556366595300003;653.970477014;2.7;1.7;2.20246285127;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
